SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount
S02335,2023-09-03,ST03,C0004,P015,6,36.23,0.05,206.51,141.24
S02336,2025-04-24,ST05,C0190,P005,1,99.71,0.0,99.71,56.0
S02337,2024-06-09,ST08,C0125,P024,1,52.66,0.0,52.66,42.68
S02338,2023-01-31,ST07,C0133,P025,1,112.7,0.0,112.7,8.67
S02339,2023-02-04,ST04,C0101,P004,1,112.08,0.05,106.48,11.89
S02340,2024-03-16,ST07,C0062,P026,1,48.78,0.0,48.78,38.46
S02341,2023-12-02,ST02,C0034,P003,6,37.7,0.15,192.27,194.04
S02342,2024-06-12,ST01,C0069,P028,5,93.53,0.1,420.88,197.75
S02343,2025-05-26,ST01,C0031,P038,2,124.25,0.1,223.65,111.74
S02344,2023-03-14,ST02,C0152,P003,2,37.7,0.0,75.4,64.68
S02345,2024-10-27,ST01,C0061,P048,2,131.28,0.0,262.56,37.02
S02346,2024-04-24,ST05,C0006,P009,3,128.46,0.0,385.38,54.18
S02347,2025-02-21,ST08,C0052,P045,3,128.71,0.1,347.52,139.41
S02348,2024-11-14,ST06,C0179,P030,2,128.97,0.0,257.94,27.22
S02349,2023-09-12,ST03,C0167,P037,4,142.97,0.0,571.88,37.04
S02350,2024-04-15,ST07,C0160,P004,1,112.08,0.0,112.08,11.89
S02351,2024-04-21,ST08,C0090,P030,3,128.97,0.15,328.87,40.83
S02352,2024-07-09,ST05,C0066,P021,6,130.5,0.1,704.7,123.3
S02353,2023-08-12,ST06,C0012,P009,3,128.46,0.15,327.57,54.18
S02354,2024-07-28,ST05,C0155,P036,6,23.33,0.0,139.98,256.74
S02355,2024-08-27,ST02,C0058,P022,1,102.95,0.1,92.66,29.93
S02356,2024-09-01,ST02,C0162,P002,6,87.83,0.1,474.28,169.62
S02357,2024-09-15,ST06,C0100,P039,6,108.79,0.0,652.74,159.9
S02358,2024-05-06,ST05,C0055,P034,3,77.23,0.0,231.69,124.95
S02359,2024-06-12,ST03,C0104,P026,2,48.78,0.1,87.8,76.92
S02360,2024-07-12,ST03,C0095,P044,1,63.39,0.05,60.22,52.55
S02361,2025-04-03,ST01,C0127,P040,3,121.88,0.15,310.79,67.14
S02362,2024-05-02,ST01,C0098,P027,2,121.52,0.05,230.89,26.82
S02363,2023-01-10,ST03,C0108,P007,3,124.91,0.1,337.26,143.28
S02364,2024-02-18,ST08,C0008,P028,1,93.53,0.0,93.53,39.55
S02365,2025-04-05,ST03,C0164,P029,4,106.78,0.05,405.76,213.04
S02366,2024-06-06,ST04,C0034,P002,3,87.83,0.0,263.49,84.81
S02367,2023-10-30,ST06,C0130,P024,1,52.66,0.0,52.66,42.68
S02368,2023-11-18,ST01,C0051,P024,1,52.66,0.05,50.03,42.68
S02369,2025-06-09,ST02,C0174,P015,4,36.23,0.05,137.67,94.16
S02370,2023-09-26,ST07,C0081,P007,1,124.91,0.0,124.91,47.76
S02371,2023-06-02,ST01,C0113,P034,3,77.23,0.0,231.69,124.95
S02372,2024-09-25,ST05,C0066,P012,1,107.39,0.0,107.39,31.06
S02373,2024-06-28,ST06,C0152,P016,3,134.43,0.05,383.13,47.97
S02374,2023-10-05,ST01,C0068,P037,6,142.97,0.05,814.93,55.56
S02375,2024-12-16,ST06,C0188,P017,2,25.33,0.0,50.66,114.74
S02376,2023-08-26,ST08,C0082,P044,5,63.39,0.0,316.95,262.75
S02377,2024-07-27,ST08,C0186,P021,1,130.5,0.1,117.45,20.55
S02378,2024-06-10,ST07,C0021,P048,4,131.28,0.15,446.35,74.04
S02379,2024-06-05,ST07,C0184,P020,5,98.43,0.0,492.15,299.4
S02380,2024-08-20,ST07,C0085,P028,1,93.53,0.1,84.18,39.55
S02381,2023-09-23,ST06,C0050,P016,6,134.43,0.1,725.92,95.94
S02382,2024-11-02,ST08,C0068,P032,4,112.21,0.1,403.96,152.68
S02383,2023-01-25,ST08,C0096,P001,1,144.68,0.0,144.68,22.48
S02384,2024-03-17,ST08,C0191,P016,4,134.43,0.15,457.06,63.96
S02385,2023-04-26,ST05,C0139,P006,2,38.24,0.0,76.48,94.54
S02386,2023-03-12,ST03,C0026,P042,2,132.25,0.0,264.5,74.08
S02387,2024-12-15,ST07,C0093,P039,4,108.79,0.0,435.16,106.6
S02388,2023-08-18,ST03,C0049,P014,6,97.8,0.15,498.78,288.78
S02389,2024-07-14,ST08,C0179,P039,2,108.79,0.15,184.94,53.3
S02390,2023-09-08,ST07,C0054,P009,3,128.46,0.0,385.38,54.18
S02391,2023-08-23,ST03,C0048,P003,3,37.7,0.0,113.1,97.02
S02392,2024-11-06,ST07,C0042,P049,4,76.91,0.05,292.26,102.08
S02393,2024-07-04,ST03,C0152,P040,3,121.88,0.0,365.64,67.14
S02394,2025-04-09,ST04,C0122,P029,5,106.78,0.15,453.81,266.3
S02395,2024-11-04,ST06,C0058,P011,6,96.17,0.0,577.02,274.5
S02396,2024-08-23,ST04,C0035,P003,6,37.7,0.0,226.2,194.04
S02397,2023-12-03,ST02,C0148,P002,3,87.83,0.15,223.97,84.81
S02398,2023-06-09,ST07,C0017,P001,5,144.68,0.0,723.4,112.4
S02399,2024-12-13,ST03,C0195,P015,5,36.23,0.0,181.15,117.7
S02400,2023-08-04,ST04,C0036,P019,3,49.2,0.05,140.22,142.32
S02401,2023-06-14,ST03,C0019,P043,5,121.53,0.0,607.65,235.85
S02402,2024-04-25,ST06,C0124,P044,3,63.39,0.0,190.17,157.65
S02403,2023-01-31,ST06,C0069,P022,2,102.95,0.05,195.6,59.86
S02404,2025-06-15,ST06,C0114,P004,4,112.08,0.1,403.49,47.56
S02405,2025-05-31,ST02,C0156,P045,2,128.71,0.1,231.68,92.94
S02406,2024-06-26,ST01,C0032,P015,1,36.23,0.15,30.8,23.54
S02407,2025-01-18,ST04,C0073,P026,2,48.78,0.15,82.93,76.92
S02408,2025-02-02,ST07,C0048,P010,6,55.91,0.15,285.14,348.54
S02409,2024-11-16,ST03,C0039,P050,4,61.96,0.05,235.45,231.52
S02410,2024-01-12,ST04,C0120,P030,2,128.97,0.0,257.94,27.22
S02411,2023-12-16,ST01,C0186,P027,4,121.52,0.05,461.78,53.64
S02412,2024-08-24,ST08,C0187,P020,1,98.43,0.05,93.51,59.88
S02413,2024-10-23,ST06,C0054,P001,1,144.68,0.0,144.68,22.48
S02414,2023-06-02,ST06,C0009,P025,5,112.7,0.0,563.5,43.35
S02415,2024-06-10,ST05,C0160,P011,2,96.17,0.15,163.49,91.5
S02416,2025-02-05,ST01,C0022,P019,6,49.2,0.05,280.44,284.64
S02417,2023-02-19,ST01,C0077,P046,2,33.17,0.05,63.02,102.18
S02418,2023-08-29,ST07,C0005,P018,4,75.37,0.0,301.48,162.4
S02419,2025-01-16,ST07,C0043,P033,4,113.38,0.05,430.84,201.56
S02420,2023-02-17,ST01,C0096,P009,4,128.46,0.0,513.84,72.24
S02421,2024-02-27,ST04,C0011,P001,6,144.68,0.05,824.68,134.88
S02422,2024-03-09,ST06,C0131,P013,6,87.68,0.05,499.78,246.66
S02423,2024-03-09,ST02,C0106,P017,3,25.33,0.1,68.39,172.11
S02424,2025-05-13,ST06,C0069,P029,5,106.78,0.05,507.2,266.3
S02425,2025-04-20,ST04,C0151,P042,1,132.25,0.1,119.03,37.04
S02426,2023-08-01,ST08,C0151,P014,6,97.8,0.1,528.12,288.78
S02427,2024-09-14,ST05,C0182,P035,5,24.85,0.0,124.25,264.5
S02428,2023-12-22,ST07,C0154,P017,1,25.33,0.1,22.8,57.37
S02429,2023-08-28,ST06,C0159,P048,3,131.28,0.0,393.84,55.53
S02430,2024-04-28,ST04,C0153,P019,2,49.2,0.05,93.48,94.88
S02431,2024-02-01,ST05,C0112,P050,2,61.96,0.0,123.92,115.76
S02432,2023-09-21,ST04,C0191,P009,5,128.46,0.0,642.3,90.3
S02433,2024-12-27,ST03,C0026,P025,1,112.7,0.0,112.7,8.67
S02434,2023-12-15,ST02,C0141,P046,6,33.17,0.0,199.02,306.54
S02435,2023-10-15,ST05,C0158,P022,5,102.95,0.0,514.75,149.65
S02436,2024-04-28,ST01,C0065,P015,1,36.23,0.15,30.8,23.54
S02437,2025-05-20,ST08,C0047,P005,4,99.71,0.15,339.01,224.0
S02438,2023-03-30,ST03,C0042,P045,2,128.71,0.1,231.68,92.94
S02439,2024-04-29,ST05,C0181,P034,4,77.23,0.0,308.92,166.6
S02440,2023-11-19,ST03,C0164,P012,3,107.39,0.05,306.06,93.18
S02441,2025-02-08,ST08,C0119,P046,1,33.17,0.1,29.85,51.09
S02442,2024-07-10,ST03,C0129,P050,2,61.96,0.0,123.92,115.76
S02443,2024-08-17,ST08,C0135,P029,1,106.78,0.0,106.78,53.26
S02444,2023-09-06,ST05,C0140,P043,1,121.53,0.05,115.45,47.17
S02445,2023-09-04,ST07,C0013,P034,6,77.23,0.0,463.38,249.9
S02446,2024-12-31,ST05,C0052,P047,5,84.64,0.15,359.72,121.35
S02447,2023-08-21,ST05,C0103,P024,4,52.66,0.15,179.04,170.72
S02448,2024-06-16,ST05,C0154,P037,4,142.97,0.0,571.88,37.04
S02449,2024-02-25,ST06,C0174,P049,5,76.91,0.05,365.32,127.6
S02450,2024-09-07,ST05,C0114,P044,5,63.39,0.05,301.1,262.75
S02451,2023-08-09,ST04,C0174,P013,1,87.68,0.1,78.91,41.11
S02452,2024-09-04,ST04,C0040,P029,4,106.78,0.0,427.12,213.04
S02453,2024-12-02,ST01,C0140,P004,5,112.08,0.0,560.4,59.45
S02454,2024-04-18,ST07,C0022,P027,4,121.52,0.0,486.08,53.64
S02455,2024-09-09,ST07,C0026,P001,3,144.68,0.0,434.04,67.44
S02456,2025-06-23,ST08,C0188,P021,6,130.5,0.1,704.7,123.3
S02457,2023-10-13,ST06,C0072,P027,4,121.52,0.15,413.17,53.64
S02458,2023-01-10,ST06,C0103,P034,3,77.23,0.0,231.69,124.95
S02459,2023-01-08,ST02,C0091,P032,2,112.21,0.0,224.42,76.34
S02460,2023-03-03,ST05,C0111,P031,1,145.67,0.0,145.67,12.94
S02461,2024-01-10,ST08,C0099,P004,3,112.08,0.1,302.62,35.67
S02462,2024-04-23,ST03,C0136,P027,3,121.52,0.15,309.88,40.23
S02463,2024-09-16,ST02,C0092,P004,4,112.08,0.05,425.9,47.56
S02464,2023-11-17,ST06,C0066,P023,1,103.23,0.0,103.23,55.05
S02465,2024-10-22,ST05,C0066,P012,3,107.39,0.0,322.17,93.18
S02466,2023-08-18,ST08,C0132,P050,3,61.96,0.0,185.88,173.64
S02467,2023-02-01,ST04,C0052,P010,5,55.91,0.05,265.57,290.45
S02468,2024-07-18,ST01,C0110,P035,5,24.85,0.0,124.25,264.5
S02469,2023-02-21,ST01,C0121,P021,6,130.5,0.0,783.0,123.3
S02470,2024-06-25,ST04,C0006,P029,4,106.78,0.0,427.12,213.04
S02471,2025-03-25,ST05,C0160,P003,3,37.7,0.0,113.1,97.02
S02472,2023-07-17,ST07,C0132,P014,1,97.8,0.0,97.8,48.13
S02473,2024-06-30,ST06,C0178,P003,6,37.7,0.0,226.2,194.04
S02474,2023-04-21,ST04,C0157,P035,1,24.85,0.1,22.37,52.9
S02475,2025-05-22,ST02,C0072,P050,2,61.96,0.0,123.92,115.76
S02476,2023-03-20,ST01,C0149,P043,5,121.53,0.05,577.27,235.85
S02477,2024-07-04,ST08,C0017,P041,5,102.52,0.05,486.97,221.75
S02478,2023-12-09,ST03,C0125,P037,3,142.97,0.0,428.91,27.78
S02479,2024-11-26,ST05,C0143,P010,1,55.91,0.0,55.91,58.09
S02480,2024-08-13,ST05,C0100,P024,5,52.66,0.0,263.3,213.4
S02481,2025-01-01,ST01,C0082,P020,4,98.43,0.0,393.72,239.52
S02482,2023-06-18,ST07,C0193,P023,6,103.23,0.05,588.41,330.3
S02483,2023-04-11,ST01,C0131,P020,5,98.43,0.0,492.15,299.4
S02484,2023-06-17,ST04,C0164,P032,5,112.21,0.0,561.05,190.85
S02485,2023-09-26,ST06,C0005,P044,5,63.39,0.15,269.41,262.75
S02486,2024-08-24,ST01,C0141,P049,2,76.91,0.15,130.75,51.04
S02487,2023-03-10,ST03,C0001,P028,6,93.53,0.1,505.06,237.3
S02488,2024-02-18,ST03,C0070,P017,6,25.33,0.0,151.98,344.22
S02489,2025-06-25,ST06,C0024,P015,5,36.23,0.1,163.03,117.7
S02490,2024-12-01,ST06,C0036,P049,5,76.91,0.0,384.55,127.6
S02491,2024-09-22,ST08,C0005,P040,2,121.88,0.0,243.76,44.76
S02492,2024-08-31,ST04,C0011,P010,1,55.91,0.1,50.32,58.09
S02493,2024-12-02,ST08,C0113,P048,4,131.28,0.0,525.12,74.04
S02494,2023-08-23,ST08,C0112,P035,3,24.85,0.1,67.1,158.7
S02495,2024-12-12,ST05,C0030,P024,1,52.66,0.1,47.39,42.68
S02496,2023-09-10,ST05,C0189,P028,6,93.53,0.1,505.06,237.3
S02497,2023-02-26,ST04,C0041,P047,1,84.64,0.1,76.18,24.27
S02498,2023-12-21,ST03,C0194,P034,5,77.23,0.0,386.15,208.25
S02499,2025-06-26,ST07,C0134,P042,6,132.25,0.1,714.15,222.24
S02500,2023-08-24,ST07,C0028,P018,2,75.37,0.0,150.74,81.2
S02501,2025-01-10,ST04,C0197,P042,2,132.25,0.05,251.27,74.08
S02502,2023-06-12,ST06,C0189,P002,6,87.83,0.1,474.28,169.62
S02503,2023-03-05,ST05,C0184,P025,2,112.7,0.05,214.13,17.34
S02504,2025-06-11,ST05,C0124,P027,5,121.52,0.0,607.6,67.05
S02505,2023-07-02,ST04,C0114,P007,6,124.91,0.0,749.46,286.56
S02506,2023-12-24,ST03,C0104,P025,5,112.7,0.0,563.5,43.35
S02507,2024-08-11,ST02,C0165,P043,3,121.53,0.0,364.59,141.51
S02508,2023-04-09,ST02,C0196,P034,4,77.23,0.1,278.03,166.6
S02509,2024-05-07,ST05,C0039,P033,2,113.38,0.05,215.42,100.78
S02510,2024-01-28,ST05,C0088,P024,4,52.66,0.1,189.58,170.72
S02511,2024-07-13,ST01,C0152,P036,4,23.33,0.0,93.32,171.16
S02512,2023-04-07,ST08,C0035,P016,6,134.43,0.0,806.58,95.94
S02513,2024-02-07,ST08,C0168,P015,1,36.23,0.05,34.42,23.54
S02514,2023-08-24,ST01,C0129,P040,2,121.88,0.0,243.76,44.76
S02515,2023-02-01,ST01,C0121,P015,1,36.23,0.15,30.8,23.54
S02516,2023-03-06,ST06,C0110,P049,3,76.91,0.15,196.12,76.56
S02517,2024-10-24,ST08,C0161,P035,1,24.85,0.15,21.12,52.9
S02518,2024-12-09,ST08,C0072,P036,4,23.33,0.1,83.99,171.16
S02519,2023-01-18,ST05,C0181,P021,1,130.5,0.15,110.92,20.55
S02520,2024-03-29,ST08,C0108,P029,3,106.78,0.0,320.34,159.78
S02521,2024-08-17,ST02,C0152,P013,5,87.68,0.1,394.56,205.55
S02522,2023-01-01,ST01,C0176,P040,4,121.88,0.15,414.39,89.52
S02523,2023-02-04,ST02,C0119,P014,3,97.8,0.1,264.06,144.39
S02524,2023-12-22,ST08,C0083,P005,5,99.71,0.0,498.55,280.0
S02525,2023-05-19,ST05,C0149,P036,3,23.33,0.1,62.99,128.37
S02526,2023-10-28,ST07,C0196,P039,2,108.79,0.05,206.7,53.3
S02527,2023-12-23,ST05,C0054,P036,5,23.33,0.1,104.98,213.95
S02528,2023-01-04,ST04,C0106,P029,5,106.78,0.0,533.9,266.3
S02529,2024-10-06,ST08,C0005,P010,4,55.91,0.0,223.64,232.36
S02530,2024-12-03,ST07,C0061,P010,6,55.91,0.0,335.46,348.54
S02531,2024-03-11,ST01,C0030,P012,6,107.39,0.0,644.34,186.36
S02532,2024-01-03,ST02,C0023,P048,2,131.28,0.1,236.3,37.02
S02533,2024-10-24,ST07,C0139,P042,6,132.25,0.0,793.5,222.24
S02534,2025-01-09,ST03,C0197,P033,1,113.38,0.15,96.37,50.39
S02535,2023-03-05,ST07,C0002,P032,4,112.21,0.15,381.51,152.68
S02536,2023-07-25,ST01,C0153,P049,1,76.91,0.0,76.91,25.52
S02537,2023-12-17,ST03,C0151,P030,2,128.97,0.05,245.04,27.22
S02538,2024-09-19,ST03,C0038,P050,4,61.96,0.1,223.06,231.52
S02539,2024-12-11,ST04,C0060,P039,3,108.79,0.15,277.41,79.95
S02540,2023-04-21,ST07,C0170,P033,6,113.38,0.0,680.28,302.34
S02541,2024-05-02,ST01,C0117,P039,2,108.79,0.15,184.94,53.3
S02542,2025-06-22,ST07,C0012,P021,4,130.5,0.0,522.0,82.2
S02543,2023-10-31,ST07,C0131,P030,5,128.97,0.15,548.12,68.05
S02544,2023-10-03,ST06,C0049,P015,3,36.23,0.15,92.39,70.62
S02545,2023-02-20,ST08,C0004,P029,4,106.78,0.0,427.12,213.04
S02546,2025-06-27,ST03,C0026,P048,6,131.28,0.0,787.68,111.06
S02547,2024-08-12,ST06,C0083,P007,3,124.91,0.15,318.52,143.28
S02548,2023-11-29,ST06,C0175,P003,4,37.7,0.15,128.18,129.36
S02549,2025-02-16,ST03,C0092,P003,6,37.7,0.0,226.2,194.04
S02550,2023-11-06,ST04,C0123,P034,5,77.23,0.0,386.15,208.25
S02551,2025-02-05,ST05,C0072,P046,1,33.17,0.0,33.17,51.09
S02552,2024-11-23,ST04,C0131,P024,1,52.66,0.0,52.66,42.68
S02553,2023-09-22,ST05,C0017,P020,4,98.43,0.0,393.72,239.52
S02554,2023-07-05,ST02,C0180,P042,2,132.25,0.0,264.5,74.08
S02555,2024-05-20,ST01,C0083,P042,2,132.25,0.05,251.27,74.08
S02556,2025-05-31,ST02,C0114,P035,3,24.85,0.15,63.37,158.7
S02557,2024-08-24,ST02,C0101,P049,6,76.91,0.0,461.46,153.12
S02558,2023-09-30,ST08,C0164,P038,4,124.25,0.1,447.3,223.48
S02559,2023-12-22,ST01,C0138,P029,2,106.78,0.0,213.56,106.52
S02560,2023-04-08,ST05,C0078,P041,3,102.52,0.05,292.18,133.05
S02561,2024-09-19,ST05,C0075,P033,4,113.38,0.05,430.84,201.56
S02562,2024-03-19,ST01,C0076,P037,2,142.97,0.05,271.64,18.52
S02563,2025-03-17,ST05,C0110,P047,1,84.64,0.0,84.64,24.27
S02564,2024-02-04,ST03,C0056,P028,5,93.53,0.0,467.65,197.75
S02565,2023-06-22,ST08,C0056,P031,5,145.67,0.15,619.1,64.7
S02566,2023-02-02,ST06,C0031,P014,5,97.8,0.05,464.55,240.65
S02567,2023-01-24,ST03,C0116,P024,5,52.66,0.15,223.8,213.4
S02568,2025-06-26,ST08,C0038,P043,2,121.53,0.0,243.06,94.34
S02569,2023-08-06,ST04,C0101,P033,6,113.38,0.0,680.28,302.34
S02570,2023-12-21,ST02,C0145,P009,3,128.46,0.1,346.84,54.18
S02571,2024-12-23,ST05,C0181,P024,6,52.66,0.0,315.96,256.08
S02572,2024-08-09,ST03,C0059,P015,3,36.23,0.0,108.69,70.62
S02573,2024-03-31,ST06,C0189,P025,1,112.7,0.1,101.43,8.67
S02574,2025-05-29,ST05,C0161,P023,5,103.23,0.0,516.15,275.25
S02575,2025-01-09,ST07,C0111,P038,1,124.25,0.05,118.04,55.87
S02576,2025-05-30,ST05,C0077,P014,4,97.8,0.05,371.64,192.52
S02577,2023-01-15,ST07,C0066,P046,2,33.17,0.15,56.39,102.18
S02578,2023-11-06,ST06,C0089,P008,5,103.99,0.0,519.95,244.45
S02579,2023-11-04,ST08,C0022,P042,3,132.25,0.15,337.24,111.12
S02580,2024-10-18,ST07,C0030,P040,1,121.88,0.05,115.79,22.38
S02581,2024-01-05,ST01,C0087,P001,2,144.68,0.0,289.36,44.96
S02582,2023-07-12,ST02,C0132,P005,4,99.71,0.1,358.96,224.0
S02583,2024-08-18,ST05,C0019,P036,1,23.33,0.0,23.33,42.79
S02584,2024-04-21,ST05,C0077,P049,6,76.91,0.05,438.39,153.12
S02585,2025-05-06,ST01,C0179,P025,6,112.7,0.1,608.58,52.02
S02586,2025-03-03,ST04,C0144,P017,6,25.33,0.05,144.38,344.22
S02587,2024-05-03,ST01,C0074,P029,6,106.78,0.0,640.68,319.56
S02588,2024-11-06,ST03,C0185,P038,5,124.25,0.05,590.19,279.35
S02589,2023-08-01,ST04,C0171,P019,2,49.2,0.0,98.4,94.88
S02590,2023-03-07,ST06,C0109,P010,6,55.91,0.0,335.46,348.54
S02591,2024-11-01,ST07,C0186,P037,6,142.97,0.0,857.82,55.56
S02592,2024-03-21,ST04,C0143,P008,4,103.99,0.05,395.16,195.56
S02593,2023-01-18,ST02,C0118,P029,5,106.78,0.15,453.81,266.3
S02594,2025-04-06,ST07,C0107,P025,4,112.7,0.0,450.8,34.68
S02595,2024-07-17,ST06,C0036,P001,6,144.68,0.05,824.68,134.88
S02596,2023-08-10,ST03,C0072,P016,1,134.43,0.0,134.43,15.99
S02597,2024-08-14,ST04,C0035,P009,3,128.46,0.1,346.84,54.18
S02598,2023-01-14,ST01,C0140,P038,1,124.25,0.0,124.25,55.87
S02599,2024-07-30,ST07,C0113,P047,5,84.64,0.0,423.2,121.35
S02600,2025-04-04,ST06,C0125,P027,5,121.52,0.15,516.46,67.05
S02601,2025-01-17,ST08,C0025,P002,4,87.83,0.1,316.19,113.08
S02602,2023-03-30,ST03,C0084,P005,6,99.71,0.0,598.26,336.0
S02603,2024-07-10,ST02,C0104,P018,3,75.37,0.0,226.11,121.8
S02604,2025-01-31,ST03,C0158,P002,2,87.83,0.0,175.66,56.54
S02605,2023-02-28,ST02,C0090,P050,4,61.96,0.0,247.84,231.52
S02606,2025-01-14,ST07,C0093,P026,3,48.78,0.0,146.34,115.38
S02607,2023-04-15,ST02,C0014,P025,5,112.7,0.05,535.32,43.35
S02608,2024-06-26,ST03,C0126,P016,4,134.43,0.0,537.72,63.96
S02609,2024-07-14,ST06,C0146,P005,6,99.71,0.15,508.52,336.0
S02610,2023-02-27,ST06,C0157,P025,3,112.7,0.1,304.29,26.01
S02611,2023-07-04,ST03,C0041,P049,4,76.91,0.15,261.49,102.08
S02612,2023-11-04,ST05,C0097,P029,1,106.78,0.0,106.78,53.26
S02613,2025-01-31,ST01,C0012,P039,2,108.79,0.1,195.82,53.3
S02614,2024-11-03,ST03,C0001,P021,6,130.5,0.0,783.0,123.3
S02615,2024-01-02,ST04,C0017,P022,3,102.95,0.0,308.85,89.79
S02616,2023-04-21,ST07,C0066,P044,4,63.39,0.0,253.56,210.2
S02617,2024-09-15,ST04,C0137,P012,5,107.39,0.0,536.95,155.3
S02618,2024-05-12,ST04,C0121,P020,2,98.43,0.0,196.86,119.76
S02619,2023-10-20,ST05,C0093,P017,4,25.33,0.15,86.12,229.48
S02620,2025-05-28,ST02,C0179,P048,3,131.28,0.15,334.76,55.53
S02621,2023-07-14,ST04,C0075,P031,2,145.67,0.0,291.34,25.88
S02622,2023-02-11,ST05,C0030,P006,6,38.24,0.1,206.5,283.62
S02623,2023-06-08,ST08,C0135,P030,5,128.97,0.0,644.85,68.05
S02624,2023-02-27,ST03,C0017,P014,6,97.8,0.0,586.8,288.78
S02625,2023-09-07,ST06,C0004,P019,3,49.2,0.0,147.6,142.32
S02626,2024-11-21,ST07,C0127,P029,4,106.78,0.0,427.12,213.04
S02627,2023-06-03,ST01,C0050,P033,6,113.38,0.1,612.25,302.34
S02628,2023-12-04,ST01,C0129,P024,1,52.66,0.0,52.66,42.68
S02629,2023-05-31,ST08,C0179,P047,2,84.64,0.0,169.28,48.54
S02630,2023-08-10,ST02,C0053,P020,3,98.43,0.0,295.29,179.64
S02631,2024-06-14,ST04,C0065,P005,4,99.71,0.05,378.9,224.0
S02632,2023-05-02,ST03,C0106,P035,6,24.85,0.0,149.1,317.4
S02633,2024-12-21,ST02,C0125,P001,5,144.68,0.05,687.23,112.4
S02634,2024-07-29,ST07,C0012,P007,6,124.91,0.1,674.51,286.56
S02635,2023-12-09,ST05,C0109,P021,2,130.5,0.0,261.0,41.1
S02636,2023-05-24,ST01,C0117,P049,4,76.91,0.15,261.49,102.08
S02637,2025-03-12,ST01,C0167,P036,2,23.33,0.05,44.33,85.58
S02638,2023-03-15,ST04,C0169,P038,2,124.25,0.15,211.22,111.74
S02639,2023-01-07,ST05,C0096,P005,2,99.71,0.15,169.51,112.0
S02640,2025-04-23,ST01,C0051,P048,4,131.28,0.0,525.12,74.04
S02641,2024-10-05,ST04,C0048,P004,1,112.08,0.0,112.08,11.89
S02642,2024-06-24,ST06,C0111,P033,6,113.38,0.15,578.24,302.34
S02643,2023-09-16,ST01,C0179,P022,6,102.95,0.0,617.7,179.58
S02644,2024-09-23,ST05,C0044,P009,6,128.46,0.0,770.76,108.36
S02645,2024-12-22,ST03,C0075,P007,1,124.91,0.05,118.66,47.76
S02646,2024-03-09,ST01,C0123,P027,1,121.52,0.0,121.52,13.41
S02647,2023-04-26,ST06,C0066,P005,6,99.71,0.1,538.43,336.0
S02648,2023-05-11,ST01,C0037,P037,1,142.97,0.05,135.82,9.26
S02649,2023-09-04,ST04,C0064,P028,6,93.53,0.1,505.06,237.3
S02650,2024-02-15,ST03,C0033,P010,2,55.91,0.0,111.82,116.18
S02651,2023-08-06,ST06,C0009,P003,2,37.7,0.1,67.86,64.68
S02652,2023-06-09,ST03,C0048,P009,1,128.46,0.0,128.46,18.06
S02653,2024-09-22,ST01,C0036,P025,1,112.7,0.15,95.8,8.67
S02654,2024-06-27,ST01,C0158,P048,1,131.28,0.0,131.28,18.51
S02655,2024-10-15,ST05,C0054,P049,5,76.91,0.0,384.55,127.6
S02656,2024-07-11,ST02,C0058,P014,2,97.8,0.0,195.6,96.26
S02657,2023-03-22,ST06,C0045,P042,2,132.25,0.1,238.05,74.08
S02658,2025-01-22,ST04,C0030,P025,2,112.7,0.0,225.4,17.34
S02659,2023-10-02,ST05,C0154,P047,3,84.64,0.05,241.22,72.81
S02660,2024-01-17,ST06,C0073,P044,2,63.39,0.0,126.78,105.1
S02661,2024-05-23,ST07,C0048,P020,3,98.43,0.0,295.29,179.64
S02662,2023-06-24,ST07,C0114,P040,1,121.88,0.0,121.88,22.38
S02663,2025-06-17,ST07,C0150,P017,4,25.33,0.0,101.32,229.48
S02664,2025-06-08,ST01,C0045,P018,6,75.37,0.1,407.0,243.6
S02665,2024-07-17,ST07,C0064,P023,4,103.23,0.15,350.98,220.2
S02666,2025-02-24,ST04,C0122,P043,3,121.53,0.15,309.9,141.51
S02667,2025-06-17,ST06,C0141,P037,2,142.97,0.1,257.35,18.52
S02668,2024-04-07,ST06,C0060,P031,4,145.67,0.0,582.68,51.76
S02669,2024-02-27,ST03,C0177,P022,4,102.95,0.05,391.21,119.72
S02670,2024-07-24,ST02,C0086,P024,3,52.66,0.05,150.08,128.04
S02671,2023-07-09,ST03,C0100,P049,3,76.91,0.0,230.73,76.56
S02672,2023-02-18,ST01,C0131,P041,5,102.52,0.05,486.97,221.75
S02673,2023-04-13,ST02,C0077,P027,3,121.52,0.05,346.33,40.23
S02674,2023-05-16,ST04,C0057,P024,4,52.66,0.1,189.58,170.72
S02675,2025-02-07,ST03,C0095,P045,3,128.71,0.05,366.82,139.41
S02676,2025-04-10,ST07,C0070,P050,4,61.96,0.15,210.66,231.52
S02677,2024-03-29,ST04,C0171,P021,3,130.5,0.0,391.5,61.65
S02678,2023-05-26,ST07,C0149,P036,2,23.33,0.15,39.66,85.58
S02679,2025-04-20,ST06,C0148,P050,6,61.96,0.0,371.76,347.28
S02680,2023-02-19,ST04,C0075,P010,6,55.91,0.05,318.69,348.54
S02681,2023-11-28,ST03,C0152,P032,3,112.21,0.0,336.63,114.51
S02682,2023-07-10,ST02,C0122,P022,2,102.95,0.15,175.01,59.86
